hgnc_symbol,gene_biotype,mean.CPM,min.CPM,max.CPM,express.in.libs
RAMP3,protein_coding,0.044955953993048046,0,0.41267044857673923,5
RANBP3L,protein_coding,0.10217578498771464,0,0.5943442875152537,8
RAP1GAP,protein_coding,0.1268385057482526,0,0.41267044857673923,11
RAPGEF4,protein_coding,0.10779465091731094,0,0.5379601627624294,7
RARRES2,protein_coding,0.057222065484621845,0,0.389798705921309,5
RASD2,protein_coding,0.036716610589412724,0,0.37569210327996827,2
RASEF,protein_coding,0.23934968511606028,0,0.9488229611589026,12
RASGEF1C,protein_coding,0.017826608364004654,0,0.12993290197376967,3
RASIP1,protein_coding,0.16612991245857792,0,1.6488209613817388,8
RASL10B,protein_coding,0.03602278757444599,0,0.19811476250508456,5
RASL11B,protein_coding,0.18030264568690757,0,0.5379601627624294,12
RASL12,protein_coding,0.006920171337961552,0,0.13840342675923104,1
RASSF10,protein_coding,0.006261535054666138,0,0.12523070109332277,1
RASSF9,protein_coding,0.028831107951434634,0,0.17053286877883367,5
RAX,protein_coding,0.02411030494374014,0,0.18439492079986453,3
RAX2,protein_coding,0.06225358325267464,0,0.3162743203863009,6
RBBP8NL,protein_coding,0.01569459149249634,0,0.12523070109332277,3
RBFOX1,protein_coding,0.03951182613544839,0,0.36878984159972905,4
RBM20,protein_coding,0.09378002289050696,0,0.6190056728651089,7
RBM24,protein_coding,0.012523070109332277,0,0.25046140218664553,1
RBM46,protein_coding,0.07781061469749509,0,1.0018456087465821,3
RBMS3,protein_coding,0.09740376295075727,0,1.014172064399255,6
RBMXL2,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
RBMXL3,protein_coding,0,0,0,0
RBMY1A1,protein_coding,0.0052975948664705395,0,0.1059518973294108,1
RBMY1B,protein_coding,0.00552808851747037,0,0.1059518973294108,2
RBMY1D,protein_coding,0.0052975948664705395,0,0.1059518973294108,1
RBMY1E,protein_coding,0,0,0,0
RBMY1F,protein_coding,2.3049365099983067e-4,0,0.004609873019996613,1
RBMY1J,protein_coding,0.008758758737993564,0,0.1751751747598713,1
RBP2,protein_coding,0.016120940248100915,0,0.3224188049620183,1
RBP3,protein_coding,0.0181042948906108,0,0.2765923811997968,2
RBP4,protein_coding,0,0,0,0
RBP5,protein_coding,0.056639740272510355,0,0.7221732850092937,4
RBPJL,protein_coding,0.04461819427360789,0,0.3162743203863009,5
RD3,protein_coding,0.02568220707545855,0,0.17932005425414313,4
RD3L,protein_coding,0,0,0,0
RDH8,protein_coding,0.020549709305309395,0,0.18439492079986453,3
RDM1,protein_coding,0.138675871253501,0,0.8253408971534785,9
REC114,protein_coding,0.05946201264628584,0,0.5379601627624294,5
REEP2,protein_coding,0.061912267377574555,0,0.40547425685200256,4
REG1A,protein_coding,0,0,0,0
REG1B,protein_coding,0.013494421870614186,0,0.18439492079986453,2
REG3A,protein_coding,0.004609873019996613,0,0.09219746039993226,1
REG3G,protein_coding,0.006261535054666138,0,0.12523070109332277,1
REG4,protein_coding,0.05512381302336777,0,0.5158380607209241,5
RELN,protein_coding,0.07977711544796694,0,0.37569210327996827,7
REM1,protein_coding,0.12118894844026058,0,1.2122379753028159,6
REN,protein_coding,0.031424726604913696,0,0.511598606336501,2
REP15,protein_coding,0.04652499627075111,0,0.34106573755766734,4
RERG,protein_coding,0.01031676121441848,0,0.20633522428836962,1
RERGL,protein_coding,0,0,0,0
RESP18,protein_coding,0,0,0,0
RETNLB,protein_coding,0.015806544733787835,0,0.18439492079986453,2
RFPL1,protein_coding,0.08480942474533637,0,0.5143420733518007,10
RFPL2,protein_coding,0.027157872604830963,0,0.308067524689574,3
RFPL3,protein_coding,0.028081950520885444,0,0.34106573755766734,2
RFPL4A,protein_coding,0.012523070109332277,0,0.25046140218664553,1
RFPL4AL1,protein_coding,0.017053286877883368,0,0.34106573755766734,1
RFPL4B,protein_coding,0,0,0,0
RFX4,protein_coding,0.07338965368976827,0,0.5009228043732911,5
RFX6,protein_coding,0,0,0,0
RGN,protein_coding,0,0,0,0
RGR,protein_coding,0.012523070109332277,0,0.25046140218664553,1
RGS11,protein_coding,0.02098535568548226,0,0.173176853614688,3
RGS21,protein_coding,0.004609873019996613,0,0.09219746039993226,1
RGS22,protein_coding,0.09031609387507318,0,0.5943442875152537,5
RGS4,protein_coding,0.010536210885287098,0,0.12523070109332277,2
RGS7,protein_coding,0.13352103830968093,0,1.2184209035620566,7
RGS7BP,protein_coding,0.027578780437526113,0,0.30124098815743955,3
RGS8,protein_coding,0.022920791388272247,0,0.17098703322483838,3
RGS9BP,protein_coding,0.13028513714781267,0,0.7924590500203382,9
RGSL1,protein_coding,0.07047321443033087,0,0.41521028027769313,6
RHAG,protein_coding,0.009219746039993227,0,0.18439492079986453,1
RHBDL1,protein_coding,0.07698861087182612,0,0.8122806023747043,5
RHBDL3,protein_coding,0.06269469914558937,0,0.5197316078950787,5
RHBG,protein_coding,0.00515838060720924,0,0.10316761214418481,1
RHCE,protein_coding,0.22485192067424442,0,1.386803337535592,12
RHO,protein_coding,0.04227330949071598,0,0.4836282074430275,4
RHOD,protein_coding,0,0,0,0
RHOJ,protein_coding,0.04197204205545477,0,0.35864010850828626,5
RHOV,protein_coding,0.01963316155762678,0,0.17053286877883367,3
RHOXF1,protein_coding,0,0,0,0
RHOXF2,protein_coding,0.3061556431870417,0,5.005967007283903,3
RIBC2,protein_coding,0.033215274801548074,0,0.173176853614688,5
RIIAD1,protein_coding,0,0,0,0
RIMBP2,protein_coding,0.11350618302144995,0,0.7172802170165725,7
RIMBP3B,protein_coding,0.07432442109888707,0,1.4864884219777412,1
RIMS1,protein_coding,0.10926846561875804,0,0.86588426807344,6
RIMS4,protein_coding,0,0,0,0
RIPK4,protein_coding,0.03571678673812512,0,0.511598606336501,2
RIPPLY1,protein_coding,0.014788178493607822,0,0.17053286877883367,2
RIPPLY2,protein_coding,0.015227537767373294,0,0.17932005425414313,2
RIPPLY3,protein_coding,0.011689592576177289,0,0.23379185152354576,1
RIT2,protein_coding,0,0,0,0
RLBP1,protein_coding,0.010226808817859272,0,0.10316761214418481,2
RLN1,protein_coding,0.06351671274334471,0,0.86588426807344,3
RLN2,protein_coding,0.031274243187782595,0,0.27680685351846207,3
RLN3,protein_coding,0.02063352242883696,0,0.41267044857673923,1
RNASE10,protein_coding,0.10100726816899985,0,0.5195305608440639,6
RNASE11,protein_coding,0,0,0,0
RNASE12,protein_coding,0.002719825081798002,0,0.054396501635960035,1
RNASE13,protein_coding,0.008526643438941684,0,0.17053286877883367,1
RNASE3,protein_coding,0.05158693085954688,0,0.4675837030470915,3
RNASE7,protein_coding,0.09310307371251265,0,0.9037229644723186,6
RNASE8,protein_coding,0.006261535054666138,0,0.12523070109332277,1
RNASE9,protein_coding,0.04619009995669202,0,0.37569210327996827,3
RND2,protein_coding,0.06174065334081459,0,0.25046140218664553,7
RNF103-CHMP3,protein_coding,0.13306896014126793,0,1.8887809957471458,3
RNF113B,protein_coding,0.006261535054666138,0,0.12523070109332277,1
RNF128,protein_coding,0.009905738125254228,0,0.19811476250508456,1
RNF133,protein_coding,0.01357587573270377,0,0.17932005425414313,2
RNF148,protein_coding,0.009219746039993227,0,0.18439492079986453,1
RNF151,protein_coding,0.060455525299796975,0,0.5943442875152537,3
RNF17,protein_coding,0.05404975960352901,0,0.8966002712707156,2
RNF180,protein_coding,0.08836866662945037,0,0.6261535054666139,7
RNF182,protein_coding,0.03279896645612816,0,0.346353707229376,3
RNF183,protein_coding,0.030971820816150283,0,0.19811476250508456,4
RNF186,protein_coding,0.006261535054666138,0,0.12523070109332277,1
RNF212,protein_coding,0.14099649032855827,0,0.7013755545706373,8
RNF212B,protein_coding,0.013018733281577564,0,0.12483281069446361,3
RNF223,protein_coding,0.17276370389838488,0,1.023197212673002,10
RNF224,protein_coding,0.0807312478831903,0,0.5177414309448465,6
RNF225,protein_coding,0.05459153559428677,0,0.40614030118735217,4
ROBO2,protein_coding,0.08761608152340972,0,0.37569210327996827,7
ROBO4,protein_coding,0.11136552782495043,0,0.6261535054666139,8
ROPN1,protein_coding,0.019502213597994256,0,0.17932005425414313,3
ROPN1L,protein_coding,0.08601707601299369,0,0.5379601627624294,6
ROR2,protein_coding,0.10831340832173034,0,0.692707414458752,8
ROS1,protein_coding,0.052101232505454315,0,0.35068777728531864,4
RP1,protein_coding,0.01759149831998231,0,0.25046140218664553,2
RP1L1,protein_coding,0.08295443999051984,0,0.5009228043732911,7
RPE65,protein_coding,0,0,0,0
RPEL1,protein_coding,0.11405893504766426,0,0.4548771373298345,11
RPH3A,protein_coding,0.14652343726959896,0,0.6453822227995258,10
RPL10L,protein_coding,0.006496645098688483,0,0.12993290197376967,1
RPL3L,protein_coding,0.053648159728563946,0,0.18439492079986453,7
RPRM,protein_coding,0.016029788681871993,0,0.12523070109332277,3
RPRML,protein_coding,0.027117673517293363,0,0.25986580394753933,3
RPS4Y2,protein_coding,0,0,0,0
RPTN,protein_coding,0.03065187083288737,0,0.17932005425414313,4
RRH,protein_coding,0.07467969080794973,0,0.7168132397538619,6
RS1,protein_coding,0.060826263219917465,0,0.3962295250101691,4
RSPH1,protein_coding,0.08254734141864728,0,0.6024819763148791,5
RSPH14,protein_coding,0.015886174050668708,0,0.17932005425414313,2
RSPH6A,protein_coding,0.1008045996538592,0,0.34106573755766734,11
RSPO1,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
RSPO2,protein_coding,0.006261535054666138,0,0.12523070109332277,1
RSPO3,protein_coding,0.026026895854085633,0,0.173176853614688,4
RSPO4,protein_coding,0.026929214153355918,0,0.18439492079986453,3
RTBDN,protein_coding,0.04679397333816689,0,0.7328093161696617,2
RTL1,protein_coding,0.02140761895994985,0,0.25046140218664553,3
RTN4RL1,protein_coding,0.1289534132602469,0,0.5269438955035688,10
RTP1,protein_coding,0,0,0,0
RTP2,protein_coding,0.0217428161493255,0,0.25046140218664553,2
RTP3,protein_coding,0.018081356896277295,0,0.1433626479507724,3
RUNX1T1,protein_coding,0.07600654410925817,0,0.4609873019996613,5
RXFP2,protein_coding,0.010153507529683805,0,0.20307015059367609,1
RXFP3,protein_coding,0.009905738125254228,0,0.19811476250508456,1
RXRG,protein_coding,0.03638563387041009,0,0.6024819763148791,2
S100A14,protein_coding,0.01911951024239096,0,0.20307015059367609,2
S100A16,protein_coding,0.04547664923725604,0,0.25046140218664553,5
S100A2,protein_coding,0.2549433363120807,0,1.7932005425414312,13
S100A3,protein_coding,0.10740254300496421,0,0.7168132397538619,8
S100A5,protein_coding,0.04325205662069577,0,0.2634719477517844,6
S100A7,protein_coding,0,0,0,0
S100A7A,protein_coding,0.01983741078736991,0,0.17932005425414313,3
S100A7L2,protein_coding,0.013494421870614186,0,0.18439492079986453,2
S100G,protein_coding,0,0,0,0
SAA1,protein_coding,0,0,0,0
SAA2,protein_coding,0.08079374016956614,0,0.35864010850828626,8
SAA2-SAA4,protein_coding,0,0,0,0
SAA4,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
SAGE1,protein_coding,0,0,0,0
SALL1,protein_coding,0.013429667452204757,0,0.1433626479507724,2
SALL3,protein_coding,0.01773303452261361,0,0.25046140218664553,2
SAMD11,protein_coding,0.033939801572790515,0,0.25648054983725754,4
SAMD13,protein_coding,0.09772674805105037,0,0.5496069871272463,7
SAMD5,protein_coding,0.04312629818305796,0,0.3962295250101691,3
SAMD7,protein_coding,0.008549351661241919,0,0.17098703322483838,1
SAPCD1,protein_coding,0.18296620430489668,0,0.9580148633639192,10
SATL1,protein_coding,0,0,0,0
SAXO1,protein_coding,0.0829057943913131,0,0.346353707229376,8
SBK2,protein_coding,0,0,0,0
SBK3,protein_coding,0.14834179376765372,0,0.7168132397538619,11
SBSN,protein_coding,0.08709017319893834,0,0.511598606336501,6
SCARA3,protein_coding,0.034902056766957366,0,0.34106573755766734,3
SCARA5,protein_coding,0.05077828242657329,0,0.35864010850828626,4
SCEL,protein_coding,0.008966002712707156,0,0.17932005425414313,1
SCG2,protein_coding,0.16236913243924328,0,0.6821314751153347,11
SCGB1A1,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
SCGB1C1,protein_coding,0.014788178493607822,0,0.17053286877883367,2
SCGB1C2,protein_coding,0,0,0,0
SCGB1D1,protein_coding,0,0,0,0
SCGB1D2,protein_coding,0,0,0,0
SCGB1D4,protein_coding,0,0,0,0
SCGB2A1,protein_coding,0,0,0,0
SCGB2A2,protein_coding,0.013617779871891951,0,0.17098703322483838,2
SCGB3A1,protein_coding,0.009905738125254228,0,0.19811476250508456,1
SCGB3A2,protein_coding,0.009905738125254228,0,0.19811476250508456,1
SCGN,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
SCN10A,protein_coding,0,0,0,0
SCN1A,protein_coding,0.015481281094659365,0,0.18439492079986453,2
SCN2A,protein_coding,0.08553309013085711,0,0.36878984159972905,8
SCN2B,protein_coding,0.04718948887537683,0,0.6453822227995258,3
SCN4A,protein_coding,0.09165730080248971,0,0.34197406644967676,10
SCN4B,protein_coding,0.02390651469611564,0,0.25986580394753933,3
SCN5A,protein_coding,0.17152379548955282,0,0.6453822227995258,13
SCN7A,protein_coding,0.031078335988677052,0,0.40614030118735217,3
SCNN1B,protein_coding,0.07268505083983574,0,0.5496069871272463,7
SCNN1G,protein_coding,0.006261535054666138,0,0.12523070109332277,1
SCP2D1,protein_coding,0,0,0,0
SCRT1,protein_coding,0.033559515762171754,0,0.2634719477517844,4
SCT,protein_coding,0.006920171337961552,0,0.13840342675923104,1
SCTR,protein_coding,0,0,0,0
SDR16C5,protein_coding,0,0,0,0
SDR42E2,protein_coding,0.16565663363250677,0,0.7221732850092937,12
SDR9C7,protein_coding,0.011689592576177289,0,0.23379185152354576,1
SEBOX,protein_coding,0.10391647185302831,0,0.4518614822361593,11
SEC14L3,protein_coding,0.02601749197994646,0,0.25046140218664553,3
SEC14L4,protein_coding,0,0,0,0
SEC14L5,protein_coding,0.15508798718818675,0,1.9725205967955743,6
SEC14L6,protein_coding,0.03664046580848308,0,0.7328093161696617,1
SEC16B,protein_coding,0.16751316304023675,0,0.41521028027769313,13
SEL1L2,protein_coding,0.015064542328081871,0,0.18439492079986453,2
SELE,protein_coding,0.1337509013175312,0,1.2650972815452035,5
SELENBP1,protein_coding,0.006261535054666138,0,0.12523070109332277,1
SEMA3B,protein_coding,0.1819991236122399,0,0.8060470124050457,12
SEMA3D,protein_coding,0.09334452223608548,0,0.9160116452120771,6
SEMA3E,protein_coding,0.058536780571927106,0,0.3962295250101691,5
SEMA3G,protein_coding,0.1012861548217468,0,0.389798705921309,8
SEMA5B,protein_coding,0.07230526161063487,0,0.5009228043732911,7
SEMA6D,protein_coding,0.05368521729064529,0,0.3962295250101691,4
SEMG1,protein_coding,0.008549351661241919,0,0.17098703322483838,1
SEMG2,protein_coding,0.037738549368336406,0,0.25648054983725754,4
SERP2,protein_coding,0.022644466836672282,0,0.17053286877883367,3
SERPINA10,protein_coding,0.1529424059132888,0,0.9688239873146173,11
SERPINA11,protein_coding,0.018450215695919717,0,0.27680685351846207,2
SERPINA12,protein_coding,0.02800435120399164,0,0.37569210327996827,2
SERPINA2,protein_coding,0.03120445970603665,0,0.36878984159972905,3
SERPINA3,protein_coding,0.032514137078634944,0,0.25046140218664553,4
SERPINA4,protein_coding,0.026352689169322117,0,0.2765923811997968,2
SERPINA5,protein_coding,0.029273017772074764,0,0.40614030118735217,2
SERPINA6,protein_coding,0.020453617635718544,0,0.20633522428836962,2
SERPINA7,protein_coding,0.018871740837961386,0,0.19811476250508456,2
SERPINB11,protein_coding,0,0,0,0
SERPINB12,protein_coding,0,0,0,0
SERPINB13,protein_coding,0.030759133820578207,0,0.18439492079986453,5
SERPINB3,protein_coding,0.0086588426807344,0,0.173176853614688,1
SERPINB4,protein_coding,0.004609873019996613,0,0.09219746039993226,1
SERPINB5,protein_coding,0.04896963722046574,0,0.5009228043732911,4
SERPINC1,protein_coding,0.20378946961405353,0,1.1072274140738483,13
SERPINE3,protein_coding,0.11638670394675697,0,0.6092104517810283,8
SERPINI2,protein_coding,0.07037747976606265,0,0.3962295250101691,7
SERTAD4,protein_coding,0.03279238623886531,0,0.18439492079986453,4
SERTM1,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
SEZ6L,protein_coding,0.16374369140890566,0,0.5379601627624294,13
SFN,protein_coding,0.06667251194199776,0,0.20307015059367609,10
SFRP1,protein_coding,0.01087140807466275,0,0.12523070109332277,2
SFRP2,protein_coding,0.030909118741708735,0,0.3224188049620183,3
SFRP5,protein_coding,0.18646377439310405,0,1.2184209035620566,11
SFT2D3,protein_coding,0,0,0,0
SFTA2,protein_coding,0,0,0,0
SFTPA1,protein_coding,0.006496645098688483,0,0.12993290197376967,1
SFTPA2,protein_coding,0.0086588426807344,0,0.173176853614688,1
SFTPC,protein_coding,0.03940311307264211,0,0.40614030118735217,4
SFTPD,protein_coding,0.01575053441334287,0,0.19811476250508456,2
SGCA,protein_coding,0.0736838022123078,0,0.690321907926462,5
SGCG,protein_coding,0.09250766357317004,0,0.25986580394753933,9
SGCZ,protein_coding,0.004609873019996613,0,0.09219746039993226,1
SGIP1,protein_coding,0.201699589329412,0,1.386803337535592,10
SGK2,protein_coding,0.1402667221723414,0,0.41267044857673923,11
SH2D4A,protein_coding,0.1427979839871334,0,0.6092104517810283,10
SH2D4B,protein_coding,0.10250814802564262,0,0.3962295250101691,7
SH2D5,protein_coding,0.0584499274741222,0,0.5009228043732911,5
SH2D7,protein_coding,0.051829062670942505,0,0.37569210327996827,4
SH3GL2,protein_coding,0.04999988854939002,0,0.5536137070369241,4
SH3GL3,protein_coding,0.05076769936014904,0,0.4609873019996613,3
SH3RF2,protein_coding,0.13347297258772617,0,0.7221732850092937,10
SH3TC2,protein_coding,0.07949353647843532,0,0.5531847623995936,7
SHBG,protein_coding,0.12952253158916946,0,0.345160953963231,11
SHC2,protein_coding,0,0,0,0
SHCBP1L,protein_coding,0.012993290197376967,0,0.25986580394753933,1
SHD,protein_coding,0.08651038344529338,0,0.5379601627624294,6
SHH,protein_coding,0.013494421870614186,0,0.18439492079986453,2
SHISA2,protein_coding,0.026845075288048872,0,0.37569210327996827,2
SHISA3,protein_coding,0.04576159946166446,0,0.6821314751153347,3
SHISA6,protein_coding,0.12726922143371028,0,0.7924590500203382,7
SHISA7,protein_coding,0.05337545922905721,0,0.25986580394753933,7
SHISA8,protein_coding,0.126610655096123,0,0.6190056728651089,11
SHISA9,protein_coding,0.054810066947583225,0,0.3918392066997121,4
SHOX,protein_coding,0.03393149679057908,0,0.27680685351846207,3
SHROOM2,protein_coding,0.0645399265394419,0,0.4675837030470915,5
SI,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
SIGLEC8,protein_coding,0.025279928730344,0,0.2634719477517844,3
SIGLECL1,protein_coding,0.02626200589810798,0,0.25986580394753933,3
SIM1,protein_coding,0.03655676765969459,0,0.18439492079986453,5
SIM2,protein_coding,0.18426424220124263,0,0.8109485137040051,11
SIRT4,protein_coding,0.21107616527001746,0,0.6092104517810283,15
SIX1,protein_coding,0.07402073299157003,0,0.5379601627624294,4
SIX2,protein_coding,0.01713294312932889,0,0.25046140218664553,2
SIX3,protein_coding,0.045446100019110765,0,0.4609873019996613,3
SIX4,protein_coding,0.054803879069596675,0,0.36878984159972905,4
SIX6,protein_coding,0.011106518118685096,0,0.12993290197376967,2
SKIDA1,protein_coding,0.08706004805658163,0,0.7513842065599365,7
SKOR2,protein_coding,0,0,0,0
SLC10A2,protein_coding,0.04751262767233771,0,0.2765923811997968,5
SLC10A4,protein_coding,0.02773071261032816,0,0.2634719477517844,3
SLC10A6,protein_coding,0.06814904352124322,0,0.34106573755766734,7
SLC12A1,protein_coding,0.1057873952942407,0,0.5943442875152537,7
SLC13A1,protein_coding,0.009905738125254228,0,0.19811476250508456,1
SLC13A2,protein_coding,0.09215503125491312,0,0.6821314751153347,6
SLC13A3,protein_coding,0.10051236741619679,0,0.5195305608440639,8
SLC13A5,protein_coding,0.08505952015566828,0,0.7375796831994581,4
SLC14A2,protein_coding,0.05301073306125138,0,0.4836282074430275,5
SLC15A1,protein_coding,0.015481281094659365,0,0.18439492079986453,2
SLC15A5,protein_coding,0.0173176853614688,0,0.346353707229376,1
SLC16A12,protein_coding,0.17521736339163796,0,1.0390611216881278,11
SLC16A8,protein_coding,0.116594733704342,0,0.5379601627624294,8
SLC17A1,protein_coding,0.02692826328157516,0,0.20273712842600128,4
SLC17A2,protein_coding,0.014788178493607822,0,0.17053286877883367,2
SLC17A3,protein_coding,0.03467409262522579,0,0.18439492079986453,5
SLC17A4,protein_coding,0.028640505775897898,0,0.2765923811997968,3
SLC17A6,protein_coding,0.008526643438941684,0,0.17053286877883367,1
SLC17A7,protein_coding,0.22736486622277333,0,1.1270763098399048,13
SLC17A8,protein_coding,0.04262843473204282,0,0.41521028027769313,3
SLC18A3,protein_coding,0.006261535054666138,0,0.12523070109332277,1
SLC19A3,protein_coding,0.01906285432422878,0,0.17053286877883367,3
SLC1A1,protein_coding,0.21380496658843579,0,0.8122806023747043,14
SLC1A6,protein_coding,0.018652802477823426,0,0.18439492079986453,3
SLC1A7,protein_coding,0.21007803000455516,0,1.547514182162772,9
SLC22A10,protein_coding,0,0,0,0
SLC22A11,protein_coding,0.013829619059989839,0,0.2765923811997968,1
SLC22A12,protein_coding,0.009768253627205854,0,0.10316761214418481,2
SLC22A13,protein_coding,0.08034866407784261,0,0.3224188049620183,9
SLC22A14,protein_coding,0.11361789491886701,0,0.7328093161696617,8
SLC22A2,protein_coding,0.006261535054666138,0,0.12523070109332277,1
SLC22A24,protein_coding,0.05072036213654671,0,0.7531024703935989,3
SLC22A25,protein_coding,0.004609873019996613,0,0.09219746039993226,1
SLC22A3,protein_coding,0.029166883658026423,0,0.20307015059367609,4
SLC22A31,protein_coding,0.021072421770574196,0,0.25046140218664553,2
SLC22A6,protein_coding,0,0,0,0
SLC22A7,protein_coding,0.045844145953195324,0,0.5379601627624294,3
SLC22A8,protein_coding,0.03255515161745221,0,0.19811476250508456,4
SLC22A9,protein_coding,0,0,0,0
SLC24A2,protein_coding,0.07450532106936655,0,0.37569210327996827,8
SLC24A5,protein_coding,0.047944317484033244,0,0.4836282074430275,5
SLC25A21,protein_coding,0.0286033578994146,0,0.25046140218664553,3
SLC25A31,protein_coding,0.02148273374236129,0,0.17932005425414313,3
SLC25A41,protein_coding,0.009219746039993227,0,0.18439492079986453,1
SLC25A47,protein_coding,0.14546732458406259,0,0.4744114805794513,11
SLC25A48,protein_coding,0.034115431301422035,0,0.346353707229376,3
SLC25A52,protein_coding,0.03526495509665208,0,0.5071843394279572,2
SLC26A3,protein_coding,0.056848270726419584,0,0.6082113852780038,3
SLC26A4,protein_coding,0.11552101270292374,0,0.7172802170165725,7
SLC26A5,protein_coding,0.09018699387043187,0,0.5158380607209241,6
SLC26A7,protein_coding,0.018871740837961386,0,0.19811476250508456,2
SLC26A9,protein_coding,0.24956727889811456,0,3.290360218679072,8
SLC27A6,protein_coding,0.004609873019996613,0,0.09219746039993226,1
SLC28A1,protein_coding,0,0,0,0
SLC2A10,protein_coding,0.15916542357165636,0,0.7513842065599365,9
SLC2A2,protein_coding,0.015481281094659365,0,0.18439492079986453,2
SLC2A4,protein_coding,0.012140897723932603,0,0.15062049407871977,2
SLC2A7,protein_coding,0.013829619059989839,0,0.2765923811997968,1
SLC30A10,protein_coding,0.029656013238661166,0,0.5009228043732911,2
SLC30A2,protein_coding,0.06631874283668977,0,0.30950283643255444,6
SLC30A3,protein_coding,0.07049187135703314,0,0.34106573755766734,6
SLC30A8,protein_coding,0.09578398385102511,0,1.023197212673002,4
SLC32A1,protein_coding,0.05878631617064809,0,0.40614030118735217,5
SLC34A1,protein_coding,0.03542890561535635,0,0.17932005425414313,5
SLC34A2,protein_coding,0.0690241586360423,0,1.1270763098399048,3
SLC35D3,protein_coding,0,0,0,0
SLC35F1,protein_coding,0.05258639864516937,0,0.17932005425414313,7
SLC35F3,protein_coding,0.19069053541662354,0,1.5224376943515414,11
SLC35F4,protein_coding,0.07781840150628369,0,0.7924590500203382,4
SLC35G3,protein_coding,0.013429667452204757,0,0.1433626479507724,2
SLC35G5,protein_coding,0.17438045688463039,0,0.6458541257665756,11
SLC36A2,protein_coding,0.052251460720651545,0,0.25986580394753933,5
SLC38A11,protein_coding,0.08398594708036983,0,1.0992139742544926,4
SLC38A3,protein_coding,0.009905738125254228,0,0.19811476250508456,1
SLC38A4,protein_coding,0.037368524016793074,0,0.389798705921309,3
SLC38A8,protein_coding,0.018026330128367126,0,0.15813716019315044,3
SLC39A2,protein_coding,0.07536106081101059,0,0.7328093161696617,6
SLC39A5,protein_coding,0.09214825213878458,0,0.35864010850828626,9
SLC44A3,protein_coding,0,0,0,0
SLC44A4,protein_coding,0.0525805781648526,0,0.2775143558037961,5
SLC44A5,protein_coding,0.05340465037368733,0,0.346353707229376,5
SLC45A1,protein_coding,0.09893201634066023,0,0.7221732850092937,7
SLC45A2,protein_coding,0.03916418445890281,0,0.25046140218664553,5
SLC4A1,protein_coding,0.03176162448540415,0,0.35864010850828626,2
SLC4A3,protein_coding,0.026801109611181435,0,0.12993290197376967,5
SLC4A9,protein_coding,0.08677727816713082,0,0.7924590500203382,5
SLC51B,protein_coding,0,0,0,0
SLC52A3,protein_coding,0.0042746758306209595,0,0.08549351661241919,1
SLC5A1,protein_coding,0.01713294312932889,0,0.25046140218664553,2
SLC5A12,protein_coding,0.14850540339480575,0,0.7375796831994581,8
SLC5A4,protein_coding,0.05480445118282207,0,0.35864010850828626,5
SLC5A5,protein_coding,0.073725412144864,0,0.36878984159972905,8
SLC5A7,protein_coding,0.01087140807466275,0,0.12523070109332277,2
SLC5A8,protein_coding,0.023394478183995027,0,0.37569210327996827,2
SLC5A9,protein_coding,0.10633466766612883,0,0.935167406094183,7
SLC6A1,protein_coding,0,0,0,0
SLC6A11,protein_coding,0.04930458173484667,0,0.36878984159972905,5
SLC6A13,protein_coding,0.1479225296203187,0,0.5943442875152537,12
SLC6A14,protein_coding,0.0346353707229376,0,0.692707414458752,1
SLC6A15,protein_coding,0.09119293708556196,0,0.5009228043732911,7
SLC6A17,protein_coding,0.10725816620018405,0,0.9160116452120771,7
SLC6A18,protein_coding,0,0,0,0
SLC6A19,protein_coding,0.028010033015865028,0,0.2765923811997968,3
SLC6A2,protein_coding,0.023388139104316887,0,0.18439492079986453,3
SLC6A3,protein_coding,0.08340567198103453,0,0.6453822227995258,5
SLC6A5,protein_coding,0.04275828989075441,0,0.34197406644967676,4
SLC7A10,protein_coding,0.028198574829327062,0,0.3041056926390019,2
SLC7A13,protein_coding,0.04939571518962704,0,0.8297771435993904,2
SLC7A14,protein_coding,0.05499319494522001,0,0.5531847623995936,3
SLC7A3,protein_coding,0.017684532233619793,0,0.20307015059367609,2
SLC7A4,protein_coding,0.005068428210650032,0,0.10136856421300064,1
SLC7A9,protein_coding,0.09546607354814252,0,0.41267044857673923,8
SLC8A2,protein_coding,0.22699835462500934,0,0.8966002712707156,13
SLC9A2,protein_coding,0.10813931708296687,0,0.4609873019996613,9
SLC9A3,protein_coding,0.20429056495632875,0,0.9368162232308793,12
SLC9A4,protein_coding,0.0590827642615878,0,0.5009228043732911,4
SLC9C1,protein_coding,0.02932279087861915,0,0.18320232904241543,4
SLC9C2,protein_coding,0.004609873019996613,0,0.09219746039993226,1
SLCO1A2,protein_coding,0.0600329168364176,0,0.7463749785162037,3
SLCO1B1,protein_coding,0.01937325356967703,0,0.20307015059367609,2
SLCO1B3,protein_coding,0,0,0,0
SLCO1C1,protein_coding,0.026988843741228372,0,0.36878984159972905,2
SLCO2A1,protein_coding,0.01087140807466275,0,0.12523070109332277,2
